AZ_Pyrrolamides_features_final
Molecule SMILES,SAU Gyr IC50 (礛),MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_methoxy,fr_piperdine,fr_pyridine,fr_thiazole,f_2,f_8,f_11,f_13,f_14,f_41,f_72,f_78,f_92,f_111,f_116,f_117,f_118,f_131,f_140,f_141,f_142,f_143,f_146,f_147,f_161,f_162,f_186,f_191,f_197,f_213,f_217,f_219,f_236,f_242,f_257,f_265,f_266,f_289,f_296,f_298,f_309,f_319,f_339,f_345,f_350,f_355,f_358,f_361,f_378,f_387,f_389,f_390,f_394,f_400,f_419,f_456,f_464,f_486,f_496,f_497,f_516,f_526,f_527,f_546,f_552,f_561,f_563,f_564,f_571,f_583,f_586,f_587,f_592,f_612,f_642,f_656,f_667,f_668,f_675,f_692,f_693,f_695,f_697,f_699,f_708,f_711,f_715,f_718,f_725,f_728,f_734,f_743,f_744,f_745,f_756,f_766,f_769,f_773,f_798,f_804,f_806,f_807,f_810,f_811,f_823,f_833,f_839,f_841,f_843,f_850,f_855,f_870,f_873,f_875,f_894,f_906,f_911,f_921,f_931,f_932,f_937,f_940,f_950,f_957,f_967,f_980,f_989,f_1005,f_1011,f_1014,f_1015,f_1022,f_1028,f_1032,f_1034,f_1053,f_1060,f_1066,f_1071,f_1077,f_1088,f_1099,f_1101,f_1126,f_1132,f_1136,f_1145,f_1150,f_1152,f_1160,f_1163,f_1164,f_1175,f_1178,f_1179,f_1181,f_1182,f_1185,f_1219,f_1221,f_1225,f_1236,f_1238,f_1242,f_1256,f_1257
Cc1c(c(c([nH]1)C(=O)Nc2ccc(nc2)c3cc(c(nc3)NC)C(=O)O)Cl)Cl,0.0113,12.350102124722500,-1.0978108506216500,0.03501358411833370,0.4938836430867920,420.2560000000000,0.3389862593188130,-0.4775404220638210,1.1428571428571400,1.8928571428571400,1.8188878234850400,1063.828185504770,-3.1000000000000000,1923141.6991199500,3.780473356487140,20.724083123800600,17.075242264380500,0.0,0.0,5.907179729351510,5.969305287951850,9.77851570501903,9.77851570501903,0.0,0.0,23.20187978046500,25.122838405075500,24.501895040835700,27.623424468627800,14.69560176298440,46.58361385028700,14.951935562841600,0.0,6.923737199690620,17.68124919068990,57.58936245748760,11.257379486545500,10.633577208012700,11.50524905251860,23.20187978046500,38.98261995766290,0.0,6.923737199690620,26.54038184953760,30.592788348611000,10.045266627482700,11.257379486545500,120.00000000000000,11.876485017303400,14.69560176298440,22.097875578121800,27.661327069818800,0.0,18.460054211687800,26.104143319291000,0.0,25.585512770854300,23.20187978046500,12.028688894682400,0.0,62.02686666087320,0.1111111111111110,4.0,8.0,0.0,0.0,0.0,3.0,3.0,5.0,10.0,5.0,3.0,4.079120000000000,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cc(cnc3)C(=O)NC)n4ccc(n4)C(F)(F)F,0.0112,13.22811452037050,-4.636344916365430,0.19276615674455700,0.42604015480397400,457.4160000000000,0.43467478061466800,-0.3550629564628000,1.1515151515151500,1.9393939393939400,1.9683156073734800,1357.6493453349100,-4.220000000000000,30619673.59252070,4.140046680750540,15.617555728959900,11.341105215616200,5.693927994848460,0.0,11.814359458703000,6.176298517443480,14.573052889090900,9.665781456092390,18.269926951325500,0.0,0.0,25.122838405075500,54.89292987290090,11.250837766380600,22.760319511168100,22.847760893935500,35.36599751430050,0.0,13.100035717134100,13.592428388589800,59.93778297323100,16.814289258077600,10.633577208012700,13.171245143024500,0.0,50.13920815358060,6.176298517443480,0.0,33.46411904922820,42.98647549183710,0.0,27.847690693310100,117.59000000000000,11.870226512291900,22.760319511168100,34.406302440699800,23.057883603771400,10.748170003606800,37.90141333759110,12.990104268152200,0.0,30.684194579155300,0.0,0.0,40.75783656942580,53.15883009724090,0.19047619047619000,3.0,9.0,0.0,0.0,0.0,4.0,4.0,6.0,12.0,5.0,4.0,2.9387000000000000,0.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)SC(C)C)C(=O)O)Cl)Cl,0.0111,12.530044038283700,-1.080383129533220,0.021100361459897500,0.43026434103705000,472.398,0.3542355415526050,-0.476506419140923,1.2666666666666700,1.9333333333333300,1.6606204302763500,957.8867903047510,-1.9700000000000000,4080041.9644590000,5.194630036642170,20.307204250644700,11.51179077268350,10.850364476669200,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.76249422596620,0.0,0.0,48.81123912923740,19.765380445542600,36.14158673426540,10.045266627482700,14.69560176298440,52.65811252499450,20.268724166848000,0.0,50.061070185874700,17.98942254267560,33.193417680489600,0.0,10.216698334856800,5.817862777835030,34.963764729856100,56.316239645941000,0.0,6.923737199690620,53.359975997922300,11.222803550282300,10.045266627482700,0.0,111.21,5.969305287951850,14.69560176298440,33.60944789191990,47.6220166259227,0.0,17.828252017852700,6.923737199690620,18.747384130231700,20.268724166848000,23.20187978046500,13.593602573508600,0.0,61.12861964871360,0.47368421052631600,3.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,6.0,3.0,4.017420000000000,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)S(=O)(=O)C)C(=O)NOC)Cl)Cl,0.0109,12.544344387405500,-3.7513794781890900,0.1345609745977260,0.39571770899533300,505.3840000000000,0.2931552404848850,-0.3563048967995030,1.1875,1.84375,1.7238084319232000,1144.9692787679200,-2.4100000000000000,9543834.339887270,5.3135707815764800,15.200676855804000,17.205718767532000,0.0,14.993689618238200,11.814359458703000,0.0,14.426662951880300,23.865850624344600,0.0,0.0,23.20187978046500,19.765380445542600,37.14741788779460,17.155064168760200,22.844459936209200,50.67135515342060,25.74882076496920,0.0,30.96365775651130,31.354989267464600,33.193417680489600,0.0,15.69679493297800,5.817862777835030,23.20187978046500,67.68101237163560,14.674841720154100,6.923737199690620,39.51250159854100,11.222803550282300,10.045266627482700,0.0,146.38000000000000,20.900869347589700,18.00687135247260,28.359509861937700,42.46558014410200,6.255769183511400,13.176164609739100,6.923737199690620,4.899909730850480,30.586409348705800,23.20187978046500,8.38639905294653,23.96934529994940,54.11647786932640,0.4444444444444440,3.0,11.0,1.0,1.0,0.0,2.0,2.0,8.0,14.0,6.0,3.0,1.5134200000000000,0.0,3.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)N4CCN(CC4)C)C(=O)O)Cl)Cl,0.0109,12.619353250919600,-1.0759651926053600,0.015750304770554900,0.5774245045511860,496.3990000000000,0.35427432899797600,-0.4765059592600300,1.0606060606060600,1.7272727272727300,1.4264702818931200,1044.7195252012500,-2.5600000000000000,26809689.267931400,5.176299998206610,30.10702371234570,11.51179077268350,5.693927994848460,5.948339280986490,5.907179729351510,5.969305287951850,4.794537184071820,9.77851570501903,4.9839785209472100,0.0,23.20187978046500,26.813052428219800,57.070674327933500,10.045266627482700,14.69560176298440,46.844566856589900,25.168633897698400,0.0,25.807221274690600,56.11602987985360,33.193417680489600,0.0,15.116608065707300,11.766202058821500,23.20187978046500,89.19290895313680,0.0,6.923737199690620,39.51250159854100,6.06636706846161,10.045266627482700,0.0,117.69000000000000,5.969305287951850,14.69560176298440,28.359509861937700,48.41391942508850,26.1790256236503,6.06636706846161,6.923737199690620,9.799819461700960,32.21630588037560,23.20187978046500,12.229612649900700,0.0,67.32594290565480,0.5238095238095240,3.0,10.0,2.0,2.0,0.0,2.0,2.0,7.0,12.0,5.0,4.0,2.268720000000000,1.0,3.0,1.0,2.0,1.0,5.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)SCCO)C(=O)NOC)Cl)Cl,0.0109,12.577887271566500,-0.48525132681212600,0.02925369882319150,0.24497919633046600,503.41200000000000,0.29315217671252200,-0.39550354901443600,1.28125,2.0,1.6650375869240400,980.9677866074170,-2.0500000000000000,13625761.241819800,5.841598880896320,20.307204250644700,17.205718767532000,5.156436481820710,0.0,11.814359458703000,0.0,14.426662951880300,15.448053640015600,0.0,0.0,34.963764729856100,19.765380445542600,36.64450231103000,23.761946133273100,19.533190346721000,52.595986966394200,25.74882076496920,0.0,30.96365775651130,37.458955655212900,33.193417680489600,0.0,15.69679493297800,5.817862777835030,34.963764729856100,70.4737091698957,4.8375885837366300,6.923737199690620,39.51250159854100,11.222803550282300,10.045266627482700,0.0,132.47,5.907179729351510,9.589074368143640,34.96639182645060,53.37487023266950,0.0,18.871682490668600,12.990104268152200,4.899909730850480,30.586409348705800,28.30840717530570,13.451305678034800,0.0,66.93758321085410,0.47368421052631600,4.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,13.0,8.0,3.0,2.1943200000000000,0.0,3.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3ccnc(c3)C(=O)NOC)Cl)Cl,0.0109,12.468359028768600,-0.39974065031930700,0.028051813573097600,0.6389856279885100,426.3040000000000,0.2929741903063320,-0.37126825876030800,1.25,1.9642857142857100,1.5861999355893900,878.1011791642110,-2.29,2139834.4452418500,4.401288022963030,15.200676855804000,11.387855989696900,0.0,0.0,11.814359458703000,0.0,19.410641472827500,5.480096598121200,0.0,0.0,23.20187978046500,31.898114582465900,36.70951148211820,17.155064168760200,14.426662951880300,40.703625513851600,20.76484224402200,0.0,25.807221274690600,25.099220083953200,45.45662832056430,0.0,15.69679493297800,5.687386274683560,23.20187978046500,48.02346768284810,4.8375885837366300,6.923737199690620,39.51250159854100,18.329577708536300,10.045266627482700,0.0,99.35000000000000,5.907179729351510,9.589074368143640,28.359509861937700,10.716561308589800,31.618542332360700,7.109797541277530,19.18694783976530,6.06636706846161,30.502340558609100,23.20187978046500,12.14850379220300,0.0,56.74038509668590,0.3888888888888890,3.0,8.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,5.0,3.0,2.71492,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)Cl)C(=O)O)Cl)Cl,0.0107,12.420960441874900,-1.0560369466156000,0.0367345888972872,0.6400560435854570,431.707,0.33542976259769600,-0.47763631089686400,1.2222222222222200,1.8888888888888900,1.6289146495976700,891.789057305487,-1.96,1075511.5660614000,4.312042850027860,20.307204250644700,16.664900589576300,0.0,0.0,5.907179729351510,5.969305287951850,4.794537184071820,9.77851570501903,0.0,0.0,34.802819670697500,31.898114582465900,24.82528163582160,15.608718119179600,14.69560176298440,52.49716746583590,15.284745645900700,0.0,25.807221274690600,17.98942254267560,44.282418062692600,0.0,10.216698334856800,5.817862777835030,34.802819670697500,46.08232309501160,0.0,6.923737199690620,39.38202509538960,12.13273413692320,15.198376444375400,0.0,98.32000000000000,5.969305287951850,9.589074368143640,33.38214317567900,42.46558014410200,0.0,12.13273413692320,6.923737199690620,4.899909730850480,15.284745645900700,39.909347065538300,18.017852034571400,0.0,52.64881463209520,0.35294117647058800,3.0,7.0,1.0,1.0,0.0,2.0,2.0,4.0,10.0,4.0,3.0,3.7753200000000000,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)OC)c4nccn4C)Cl)Cl,0.0107,12.806031772788900,-0.4685447938903150,0.19723036968458300,0.4731483221831810,527.4340000000000,0.35005234878644000,-0.46476797764078500,1.2941176470588200,2.0588235294117600,1.5321028431111200,1222.1780331585100,-2.6000000000000000,51870057.812019200,4.523836268734160,29.241502411195500,16.26500318339820,10.95596297783930,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.76249422596620,0.0,0.0,34.53866565839980,13.344558822616600,45.33459747385450,29.300871385656400,19.06280027574370,51.54670915554250,24.835823814639300,7.04767198267719,25.4903660395129,32.2090176252307,38.70395695410700,11.518332492848400,10.216698334856800,5.131558479839330,34.53866565839980,70.85043533921280,16.52139789027730,6.923737199690620,32.274899174467900,12.393687143226200,10.045266627482700,11.518332492848400,114.37,5.969305287951850,9.589074368143640,28.76954825483760,51.753933909730000,0.0,18.44658341921230,30.994321531985700,11.947581713527700,15.284745645900700,37.65958420901230,13.53957534121640,1.7963285241322100,66.55298502354020,0.42857142857142900,2.0,10.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,6.0,4.0,3.297220000000000,0.0,4.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Cc1c(cc([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OCc3ccccc3)c4nc(c(s4)C(=O)O)c5cnccn5)Cl,0.0106,12.97101973861310,-1.0756184615492300,0.09414227764502540,0.29628978883588800,553.0440000000000,0.34782830323061700,-0.47698929323653000,1.2894736842105300,2.1052631578947400,1.3745785696406000,1408.783280600310,-3.800000000000000,565245536.5294760,5.6932105985861800,25.044067204444800,21.958931178246700,5.131558479839330,0.0,5.907179729351510,5.969305287951850,14.76249422596620,9.77851570501903,0.0,0.0,53.2695611104753,24.974377382775200,31.177127949899800,29.972166066763600,19.432464716784400,39.94576926530990,25.252702687795200,0.0,32.097248004025800,17.98942254267560,81.83982111444540,11.387855989696900,10.216698334856800,5.131558479839330,22.937725768167300,62.15424652465430,11.343744918313000,6.923737199690620,37.83835066616490,54.98873312560890,5.022633313741330,11.387855989696900,133.33000000000000,5.969305287951850,14.69560176298440,28.624062134797500,47.659264182541700,22.594165364480200,18.59053071483920,12.990104268152200,35.23174507315850,25.252702687795200,16.337802844032600,7.218845542506450,0.0,83.55893223527130,0.2692307692307690,3.0,10.0,1.0,1.0,1.0,3.0,4.0,8.0,12.0,8.0,5.0,4.1823200000000000,1.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(cc([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OCc3ccccc3)c4nc(c(s4)C(=O)O)c5nccn5CCOC)Cl,0.0106,13.047119103038400,-1.0657680321799500,0.11207453388085300,0.23339346826956000,599.113,0.3478901835272700,-0.476988553230515,1.2926829268292700,2.097560975609760,1.3801500416195900,1483.1649715878100,-3.7100000000000000,2305226501.131600,6.619101222789020,34.34802980603620,16.26500318339820,10.95596297783930,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.76249422596620,0.0,0.0,53.2695611104753,24.974377382775200,44.831681897089900,30.382204459663400,24.169327670584400,39.94576926530990,24.835823814639300,0.0,38.64200440993840,31.706102048466100,75.64297754283240,11.518332492848400,10.216698334856800,5.131558479839330,22.937725768167300,75.4540471572889,22.625364278025600,6.923737199690620,37.83835066616490,48.791889553995800,5.022633313741330,11.518332492848400,134.6,5.969305287951850,14.69560176298440,22.93013413994910,66.63530705096710,22.594165364480200,0.0,32.49358895265590,39.79884472094990,15.284745645900700,26.05864431877980,7.261557486545800,1.8302430446488800,87.18597724658310,0.35714285714285700,3.0,11.0,1.0,1.0,1.0,3.0,4.0,9.0,13.0,11.0,5.0,4.235220000000000,1.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)OCCO)C(=O)O)Cl)Cl,0.0104,12.493587348074500,-1.202380956441760,0.04026573035175550,0.49322872111414600,458.30200000000000,0.35433753902367700,-0.47650522163108100,1.3,2.0,1.6454237509821700,943.2885834514040,-2.5600000000000000,4944649.946053230,4.9439385818606600,30.150594599285500,18.11867273719640,5.693927994848460,0.0,5.907179729351510,11.979770127538700,4.794537184071820,4.794537184071820,9.967957041894420,0.0,23.20187978046500,19.765380445542600,30.89164870428320,16.65214859199560,24.538992111625100,40.89622757560340,20.268724166848000,0.0,25.807221274690600,31.203186471701500,33.193417680489600,6.010464839586840,14.953561288656900,5.817862777835030,23.20187978046500,69.38659293982540,0.0,6.923737199690620,39.51250159854100,6.06636706846161,10.045266627482700,0.0,140.67,5.969305287951850,14.69560176298440,47.583738630550400,42.46558014410200,0.0,6.06636706846161,6.923737199690620,4.899909730850480,20.268724166848000,33.04527012910580,12.123065836023900,0.0,67.9324897195317,0.4444444444444440,4.0,10.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,7.0,3.0,1.88802,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
